Gene_Symbol,ES3
ZSWIM2,-0.718677998
FBXO41,-0.257418236
ACTG2,0.012605662
C2orf44,0.372584645
SMC6,0.931212111
VSNL1,-0.774461786
CCDC74A,0.687779093
H3F3A,-0.853874419
ADCK3,-0.254511516
SLC16A14,-0.568245331
TEKT4,-0.88956051
EN1,-0.888488139
ZNF2,-0.398856628
SGCB,0.483680208
SPATA18,-0.852058915
NOSTRIN,-0.85769463
CCDC140,-0.833354617
SGPP2,-0.920810582
INHBB,-0.970803057
XIRP2,-0.805362041
BIRC8,-0.754339998
SMARCAD1,1.153516325
HPGDS,-0.910073254
PDLIM5,-0.363715093
OTUD7B,-0.290520847
PDHA2,-0.834457997
STPG2,-0.886229303
RPRD2,0.035092985
CTSS,-0.708127582
MSX1,0.74258665
PACRGL,0.550601803
BNIPL,-0.77687776
C1QTNF7,-0.963324131
TNFAIP8L2,-0.854837693
LYSMD1,-0.63266411
SCNM1,1.783353769
VPS72,1.994701475
ERCC3,0.063328903
RNF149,1.482223475
IWS1,1.631524758
BOLA3,2.093391225
CDC42EP3,0.020085019
S100A11,0.216073915
LCE3D,-0.904680205
SMCP,-0.814991844
IVL,-0.758203176
SPRR3,-0.945399096
DHX57,0.555870473
SPRR2D,-0.850938724
BMP10,-0.960373153
PGLYRP4,-0.7201055
ARHGAP25,-0.78459695
S100A9,-0.939027671
S100A12,-0.876408828
TGFA,-0.71119015
TDRD10,-0.714297932
CCNYL1,-0.240503074
FZD5,-0.720131358
CRYGC,-0.895134518
DCAF16,0.532431767
C1orf189,-1.006873666
NPPC,-0.811536505
GNPDA2,0.781873303
ALPP,-0.883160179
GABRG1,-0.981483563
ALPPL2,-0.816385394
GABRB1,-0.826554388
PAQR3,-0.293350715
NIPAL1,-0.846559889
ALPI,-0.912588688
ANTXR2,-0.110082641
HELQ,0.247801043
MRPS18C,1.926065007
CGGBP1,2.015700768
FAM175A,-0.386197185
GPR155,-0.848003094
DAPL1,-0.890073705
PMVK,1.478765888
PBXIP1,-0.654632
CLDN1,1.218403791
PYGO2,0.230152043
HIPK1,0.307387579
LENEP,-0.794857815
DCST2,-0.786484907
DCST1,-0.90675515
COL6A3,-0.653857944
YY1AP1,1.346128931
KBTBD8,-0.825831836
FAM19A4,-0.925584645
EOGT,-0.807589888
LMOD3,-0.875943262
APOA1BP,2.406091782
POGLUT1,0.700125755
SLC22A15,-0.893216968
CCKAR,-0.847818221
IGFN1,-0.829590178
ATP1A1,3.325867648
SLC15A2,-0.859507689
EIF4E3,-0.59594385
PROK2,0.053861764
C3orf30,-1.068405215
LRRC58,1.673558213
FSTL1,1.484396717
LMOD1,-0.739987075
ELF3,-0.867192206
PDCL2,-0.939441413
TMEM183A,0.339284892
TMEM169,-0.654273148
TRIM46,-0.700950961
KRTCAP2,2.233973582
CXCR1,-0.795516633
ARPC2,2.905642521
TSACC,-0.371611577
CCT3,2.897334076
TMEM79,0.395086843
SSR2,2.598639249
RNF25,0.886872058
STK36,0.510378186
ADORA1,-0.880241469
SRGAP2,-0.48958831
NEK10,-0.936088455
CCDC141,-0.70681645
FEV,-1.00693213
CRYBA2,-0.753440729
IHH,-0.829322112
KIAA1524,0.193879585
EOMES,-0.898766766
CWC22,1.030074005
AZI2,1.652572085
TGFBR2,-0.658457574
RETNLB,-0.91557447
ANKZF1,-0.07587823
HDAC11,-0.771888419
FCRL4,-0.871778552
TRAT1,-0.936947323
FBLN2,-0.677256939
GLB1L,-0.613179356
STT3B,1.347534039
CHCHD4,1.383230115
DPPA2,-0.858093525
NFASC,-0.799212854
FCRL1,-0.905703272
SGOL2,0.172247276
SERPINI1,0.369847871
CLASP2,0.112722948
SUCLG1,1.434813349
NUAK2,-0.755618391
SPTA1,-0.864004711
PRKCI,1.757425345
MNDA,-0.60033436
PYHIN1,-0.852220108
IFI16,2.431541995
AIM2,-0.951065478
EFHB,-0.307841008
EIF5A2,-0.379860532
SLC2A2,-0.849186421
RPL22L1,-0.6187935
FABP1,-0.965757433
PPM1L,-0.797567784
ICA1L,-0.59890474
CTLA4,-0.929878559
ICOS,-0.757880561
RYBP,2.193964977
PPP4R2,1.367240581
CD200R1,-0.890068483
GTPBP8,1.360301031
C3orf17,1.281234277
SPICE1,-0.85654052
KIAA1407,-0.286987056
CADPS,-0.927633088
NKX6-1,0.13786198
CDS1,1.180711106
WDFY3,0.694593461
COX18,0.488062857
PTPN13,1.87435918
SYNPR,-0.786263287
ALB,-0.847830189
C4orf36,-0.737122776
THOC7,2.224278986
ATXN7,0.010048605
PSMD6,2.255497958
PRICKLE2,-0.777017299
ADAMTS9,-0.710943255
PPM1K,-0.745864541
FAM194A,-0.784207007
TIPARP,0.695547325
CCNL1,1.509747618
PTX3,1.187985496
HESX1,-0.658757303
DCLK3,-0.804597877
SLMAP,-0.107371568
RPL9,-0.160348658
SMIM14,1.641648126
ABHD6,1.903616232
DNASE1L3,-0.774597179
C3orf67,-0.828812461
RBM47,-0.708662436
APBB2,0.07566318
IL17RE,-0.776937297
IL17RC,-0.747856047
CRELD1,-0.080624103
PRRT3,-0.469715721
FANCD2OS,-0.823113602
PCOLCE2,-0.469188613
U2SURP,1.03202069
MTMR14,-0.322500018
TTC14,0.658074391
CXCL3,-0.70618835
CXCL5,-0.981595004
PPBP,-0.975283596
PF4,-0.927062216
MTHFD2L,-0.396609426
CXCL1,-0.747569984
RCHY1,1.411121261
PLSCR2,-0.878678689
CCDC158,-0.886620798
CPA3,-0.841575582
GYG1,0.200394791
HPS3,0.168224343
TM4SF18,-0.966654485
TOPBP1,1.237911113
RYK,2.085302048
SNRK,0.373605141
TCF23,-0.950632624
DNAJC5G,-0.765799525
UCN,-0.449121002
ZNF513,0.7604523
SLC4A1AP,1.323707359
PLB1,-0.729390195
SPDYA,-0.717393254
KIAA1143,0.985911217
KIF15,0.350829907
TGM4,-0.9034094
WDR43,0.955421969
ZDHHC3,0.096952822
CDCP1,-0.554610537
SLC6A20,-0.758879103
LZTFL1,0.4918842
FYCO1,-0.50879736
CCR1,-0.953237972
RTP3,-0.84002173
LRRC2,-0.845668778
ELP6,1.472215625
FBXO40,-0.854706519
DTX3L,-0.746802806
NMNAT3,0.394538456
SMIM12,1.290826116
ZMYM6,-0.459940968
TPRA1,-0.341290221
YEATS2,1.81147715
GRIK3,-0.679693701
ZC3H12A,-0.62747161
MEAF6,1.039562556
SNIP1,0.051876846
DNALI1,-0.924250257
KLF15,0.469152719
CCDC37,-0.818638903
CAMK2N2,-0.68814848
LIPH,-0.889409468
TMEM41A,0.820433214
RPN1,1.65093286
SENP2,0.677508831
HEYL,-0.803294792
IFT122,0.046085215
RHO,-0.856320978
RFC4,-0.687453688
RPL39L,1.355382571
BAP1,-0.34358627
TKT,1.238288424
PRKCD,-0.219091163
RFT1,0.344724264
SFMBT1,0.186625004
GNL3,2.214600291
PBRM1,1.358997153
UVSSA,0.409506111
FAM208A,1.214360142
ARHGEF3,-0.591479392
SLBP,1.617735999
LRPAP1,1.285268925
ZDHHC19,-0.681230568
SLC51A,-0.813542015
UBXN7,0.861685886
RNF168,-0.731919656
PIGX,1.191738921
MFI2,-0.68137605
S100P,0.438859823
ABLIM2,-0.756097993
EXO5,0.157678897
CLDN19,-0.784931378
C1orf50,1.547251313
ERMAP,-0.486916737
ZNF691,0.419945706
AIMP1,1.472156223
SGMS2,-0.899976696
METAP1,1.040641681
DNAJB14,0.30318726
H2AFZ,3.345284379
EMCN,-0.886807405
SLC9B1,-0.736004748
SLC9B2,-0.124908312
BDH2,-0.569753867
PGRMC2,1.312300103
CDC25A,0.007164294
CAMP,-0.741835756
ZNF589,0.213045627
FBXW12,-0.710122399
PLXNB1,0.021607664
CCDC51,1.375981661
ATRIP,-0.180515413
SHISA5,-0.427648771
SPRY1,-0.5260428
BSN,-0.830440692
APEH,1.063360041
INTU,-0.19545812
RNF123,0.323285141
HSPA4L,-0.341515674
MFSD8,0.075938656
C4orf29,0.061677095
CAMKV,-0.511007107
MON1A,-0.223837625
MST1R,-0.773420791
RAD54L2,0.45278696
TEX264,0.71103791
GRM2,-0.730502069
DUSP7,-0.671559568
POC1A,0.382067263
PPM1M,-0.23599774
AGXT2L1,-0.960690809
WDR82,1.561549362
PITX2,0.875798252
C4orf3,1.41961392
PRSS12,-0.840072884
NDST3,-0.858308263
HMGB2,2.752755584
SAP30,1.235434084
SCRG1,0.331075247
HAND2,0.142689931
MAD2L1,1.155852251
ANXA5,2.400341802
TMEM155,-0.895840927
ADAD1,-0.837599191
MAP9,-0.325920061
GUCY1A3,-0.812817591
FBXO8,0.928626177
CEP44,-0.616745944
HPGD,-0.762258016
ASB5,-0.925837504
C4orf45,-0.881720306
TMEM144,-0.647147242
FAM198B,-0.551492703
NPY1R,1.725629666
NPY5R,0.513744564
NAA15,1.391802826
IL15,-0.638351782
FAM160A1,-0.69527137
ARFIP1,-0.210038515
KIAA0947,2.06945376
HHIP,-0.811424874
ANAPC10,1.565902159
ABCE1,1.32578135
OTUD4,-0.668504631
LSM6,2.159288165
TMEM184C,0.75514535
PRMT10,0.812202781
ITGA2,-0.584755722
MOCS2,1.00049664
SLC45A2,-0.815183153
EDIL3,-0.610964702
TMEM161B,-0.147081368
ELOVL7,-0.589622846
NDUFAF2,1.758522489
ZNF474,-0.881603199
LMBRD2,-0.5956216
RANBP3L,-0.971612668
NIPBL,1.235220218
RNF180,-0.972610494
GPR98,-0.671025869
SLC25A46,0.694068979
STARD4,-0.705093327
PGGT1B,0.504592596
F2RL2,-0.719322332
CCDC112,0.717967798
CMBL,2.084663641
C5orf63,-0.951650705
PRRC1,1.602183266
F2RL1,-0.848847259
AGGF1,0.640817135
WDR41,0.628732668
PRDM9,-0.808558527
NDUFS4,2.575920567
SCGB3A2,-0.871625115
SPINK1,-0.924291735
HTR4,-0.922577203
ESM1,-0.871050349
GRPEL2,1.123436291
CDC20B,-0.86402605
ARSK,-0.132835509
RHOBTB3,1.728705353
GPX8,1.016141197
TIGD6,-0.302267042
SPZ1,-0.900679221
SERINC5,-0.736585076
ENPP6,-0.84234819
CAGE1,-0.8314122
CASP3,0.553518444
CCDC111,1.04812993
ERAP1,-0.682893206
ERAP2,-0.665290876
CMYA5,-0.905584216
EGFLAM,1.442515489
KIAA1430,1.019115954
TMEM174,-0.814971046
CARTPT,-0.959066032
RICTOR,-0.168298504
PAPD4,1.034527464
EBF1,0.567142688
ANKRA2,0.262267025
UBLCP1,0.861416423
FAM170A,-0.826872339
UTP15,0.212094535
TLR3,-0.738731916
KLKB1,-0.639480019
NSA2,-0.820251266
GFM2,0.583846804
TERT,-0.830860385
SLC6A18,-0.506916724
CCDC127,0.927869423
FOXQ1,-0.731968155
C6orf195,-0.809301858
GPR111,-0.849302931
ACSL6,-0.958872423
IL3,-0.984999257
CSF2,-0.62719427
08-Sep,0.267428718
SHROOM1,-0.850136149
GDF9,-0.490011284
UQCRQ,2.194062688
LEAP2,-0.093250945
GJB7,-1.075308888
SLC35A1,0.975258621
GRIK2,-0.713182553
MB21D1,-0.66172311
FABP7,-0.499323803
TLX3,-0.861429449
TXLNB,-0.919030952
CITED2,2.098866552
FAM26D,-0.891128164
T,-0.849078431
CREBRF,-0.070748456
DCBLD1,-0.556054634
SFXN1,0.622244856
SAMD3,-0.703374757
TMEM200A,0.376645592
IL22RA2,-0.91498402
DACT2,-0.93014756
PDSS2,-0.205084486
C7orf72,-0.787686738
STXBP5,-0.429648545
HIST1H2AA,-0.668628967
IL31RA,-0.760081306
ANKRD55,-0.768398812
RAET1E,-0.846700222
PI16,-0.739041071
TBX20,-0.970991946
DAGLB,-0.733934836
KIAA0895,-0.774137863
STK17A,0.204770503
TRA2A,1.495376608
FAM183B,-0.821195234
GALNT10,-0.573539188
SAP30L,1.006853375
RPS14,2.387027365
HCN1,-0.922525551
MYOZ3,-0.845029473
COG5,1.467184594
NEUROD6,-0.424644284
C7orf60,-0.043075803
GPR85,-0.92051109
SLU7,1.529261452
PTTG1,2.552325679
CAMLG,0.949176893
FBXL21,-0.991866386
BMPER,-0.615844142
RELL2,0.081076747
SMAD5-AS1,-0.523216596
KCNK5,-0.891515204
KIF6,-0.749467208
ZNF12,1.562754971
SLC29A4,-0.457269977
C7orf62,-0.783705245
STEAP1,1.813249535
CDCA7L,1.459453552
SP8,-0.683161981
MIOS,1.380064948
KIAA1324L,0.491232341
USP49,-0.642931274
SYTL3,-0.711229896
IQUB,-0.878006271
HEY1,-0.769542495
ZNF704,-0.579704146
SHH,-0.836666795
TAGAP,-0.854077062
COL1A2,-0.723839564
FNDC1,0.830133489
CHMP4C,-0.864784035
SLC13A4,-0.8663087
PGAM2,-0.440298857
BRI3,-0.687268106
LMTK2,-0.856719014
SLC35G3,-0.819586953
CTSB,1.737977751
SOX17,-0.55161421
DLC1,2.062188305
ADCY1,-0.511645396
C8orf48,0.340406336
SUN3,-0.924545936
C7orf57,-0.986964281
HNF4G,-0.557272947
PEX2,-0.149724582
RAD21,2.134506041
SLC30A8,-0.907452414
MED30,0.905406329
TNFRSF11B,-0.979069834
SBSPON,-0.849204925
PHKG1,-0.547234073
EN2,-0.770816967
KCNV1,-0.923733205
CSMD3,-0.563936251
KIAA0146,0.333174418
ORC5,1.568456894
DEFA5,-0.880923044
HEATR2,1.421444142
DEFA4,-0.944415262
DEFA6,-0.706811867
OSGIN2,0.296573083
DEFB1,-0.86731464
SUN1,-0.467930651
OXR1,0.850449083
TMEM74,-0.784314736
GPR146,-0.619487367
GPER,-0.716927079
UNCX,-0.644543046
TMEM184A,-0.671551921
NOS3,-0.649195622
MICALL2,0.023532125
CA3,-0.876367229
INTS1,0.295332648
CDK5,0.769537971
SLC4A2,0.61469018
SLC7A13,-0.848132749
FASTK,0.761089755
TMUB1,1.002140743
GBX1,-0.736320866
PHAX,0.380154707
ALDH7A1,-0.114636134
FOXK1,-0.357987575
COX6C,2.236888076
OSR2,-0.816757577
YWHAZ,3.018565388
BAALC,-0.743850678
FZD6,0.629498248
CTHRC1,-0.832971581
SLC25A32,0.725355617
DCAF13,1.689255665
DCSTAMP,-0.885459999
TP53INP1,-0.2451417
INTS8,1.901748397
KIAA1429,0.588250784
FREM1,0.189821238
GEM,1.263384234
PDP1,0.540520946
TMEM67,-0.3265652
KIAA0196,1.761387539
RPP25L,1.63360141
FAM219A,-0.541613894
C9orf24,-0.758054727
SNAPC3,0.354191663
KIAA1161,-0.741883322
NUDT2,0.536685004
TMEM65,-0.306927082
PSIP1,0.656591408
CCDC171,-0.134987322
UBAP1,0.314142309
DIRAS2,-0.838184326
SYK,-0.687085658
NIPSNAP3B,-0.745708752
ABCA1,-0.115545643
NFIL3,1.64052322
LETM2,-0.834755818
METTL2B,0.791126732
PRKACG,-0.82394408
FXN,-0.496359014
ZMAT4,0.347210816
NKX6-3,-0.582028526
TMEM71,0.730917782
MAMDC2,-0.777054169
PRSS37,-0.963854871
CPA6,-0.945976327
C8orf34,-0.814791805
TMC1,-0.744911156
ALDH1A1,0.393905988
KDM1B,-0.577308364
HGSNAT,-0.027757041
RASEF,-0.868011207
GKAP1,0.974160667
C9orf64,-0.722660268
HNRNPK,2.611390854
C7orf45,-0.838106171
SVEP1,-0.907705847
TRPV6,-0.849506221
C7orf34,-0.789855192
ANKS6,-0.118691138
FBP1,-0.640889476
TMEM246,-0.827050916
CXorf22,-0.894601097
DYNLT3,1.783533223
WBSCR27,-0.7963857
MID1IP1,0.920229283
C9orf84,-0.929190496
CXorf58,-0.8985896
KIAA1958,0.030688651
PTCHD1,-0.808426845
RNF183,-0.933653163
ASB11,-0.89742762
PCDH19,-0.47344847
PIGA,-0.753344314
FIGF,-0.752164453
OR1K1,-0.755885862
STRBP,1.652677704
CLDN3,-0.849023841
GAPVD1,0.599036347
C9orf89,0.599926441
WNK2,-0.519040516
ATP7A,1.173057078
ZNF367,-0.484474133
NLGN4Y,-0.822512011
HDX,-0.579429413
NDUFB6,1.935922058
AQP7,-0.810217299
NOL6,-0.364109129
AQP3,-0.882227169
TRMT10B,0.654401699
VCP,1.58305252
PIGO,0.71641273
STOML2,2.307240639
BRWD3,-0.48863282
SLITRK5,-0.429221119
MELK,0.715225242
ARMC3,-0.902157372
OTUD1,2.668774592
ARHGAP12,-0.278837698
FAT3,1.395363206
CCDC67,-0.856805931
HECTD2,-0.638573986
SLC7A3,0.495067915
FBXO33,0.465168276
DDX26B,0.240244183
GPR101,-0.365414612
CLDN2,-0.738403876
LRFN5,0.218440622
ZNF488,-0.829631699
WRN,1.009081966
08-Mar,-0.859477837
TSHR,-0.818102005
CFL2,1.088771042
SUGT1,0.843113721
GTF2A1,-0.464501679
ZCCHC24,-0.401005868
PGM2L1,0.196969226
PHYHIPL,-0.788105616
SLC16A9,-0.393910557
FOLR2,-0.816948494
INPPL1,0.636287773
PHOX2A,-0.848544186
MBL2,-0.919934219
GJB2,-0.878049607
CRYL1,-0.044146134
REEP3,-0.448902068
HEPACAM,-0.819666207
SKA3,-0.003177301
EFHA1,1.457683549
C11orf82,0.045079188
PCF11,0.445439395
PKNOX2,-0.75396643
RPL10L,-0.782859727
LRR1,0.767473787
RPL36AL,2.210137171
DNAAF2,-0.288929163
C10orf10,-0.783579531
MAGEC3,-0.960061548
C10orf25,-0.51396708
ZNF22,1.936015968
KLHDC2,1.990204726
EML5,-0.74577933
NEMF,0.946874383
RPUSD4,0.711966228
ARF6,1.276081714
TTC8,0.20724013
TMEM63C,-0.422998645
NGB,-0.882501957
NOXRED1,-0.814568617
CDX2,-0.945012581
AMER2,2.240197139
AKR1E2,-0.625110149
KBTBD6,0.075982743
SSX5,-0.854759311
SSX3,-1.118109807
OTX2,-0.536210742
FAAH2,-0.588745306
DRGX,-0.963937136
NUDT5,1.316648261
DACT1,-0.029064602
OXGR1,-0.963029116
UCMA,-0.815363228
BEND7,-0.816605828
ATP5C1,2.907294693
TAF3,-0.074323095
VSTM4,-0.856860587
SOHLH1,-0.661575647
COMTD1,-0.762463134
SLC18A2,-0.737685003
PDZD8,0.291928233
ZNF503,-0.614166891
DACH1,-0.723405272
FAM175B,1.159195935
QSOX2,1.10859962
FAM204A,0.293969051
NSD1,-0.432648191
PRDX3,2.747706222
ENOX2,0.143978813
GHITM,2.429356819
CLEC1B,-0.808627707
SNAPC4,0.948073965
TMEM52B,-0.755293334
PMPCA,0.720660335
SDCCAG3,1.49753789
FRMD7,-0.79364604
AK8,-0.596802709
C9orf9,0.410579608
TSC1,-0.101208385
GFI1B,-0.873118605
HPRT1,2.173763103
LOH12CR1,-0.50304369
FAM69B,0.216463272
ZMYND19,1.41918582
STOX1,-0.476777436
RET,-0.835465202
DDX21,2.758367854
BMS1,1.197990642
STK32C,-0.065463842
KIAA1462,-0.771196788
OR4K2,-0.873219843
FUNDC2,-0.435028465
TMEM55B,0.842571902
METTL17,1.508888756
SLC39A2,-0.856771357
NDRG2,0.004535022
RNASE7,-0.823732903
ARHGEF40,-0.436744195
NSMF,-0.144716742
ZNF219,-0.095965317
C12orf50,-0.889031167
CASP7,-0.136252355
PPP1R36,-0.541112213
BTNL9,-0.740420729
C10orf118,-0.382763791
VWA2,-0.913766454
METTL3,1.078005999
SALL2,0.055479078
TRUB1,-0.490679651
FAM194B,-0.951691208
CYP2C19,-0.879313063
ZFYVE1,-0.440144604
PNLIPRP2,-0.798388453
C10orf82,-0.650646946
HSPA12A,-0.693313864
FRAT1,-0.575239596
UBTD1,-0.663468887
ANKRD2,-0.668914118
E2F7,-0.513725047
ARHGAP42,-0.891934474
ISCA2,1.523043384
GYLTL1B,-0.920758611
PACSIN3,-0.085065903
TTC7B,0.336250155
SLC39A13,0.416251714
PSMC3,2.619857663
RAPSN,-0.682077181
AGBL2,-0.850790202
TC2N,-0.796380287
CPSF2,1.486786418
C12orf70,-0.880677789
MOAP1,2.016501283
IFI27L1,0.906996876
IFI27,-0.019642525
SERPINA12,-0.718199313
CLMN,-0.133076369
PDZRN4,-0.436209906
SLC6A5,-0.719562375
NELL1,-0.7644922
PTER,-0.162215919
C1QL3,-0.810377777
CACNB2,-0.742417929
PTPLA,-0.100588152
ARL5B,-0.301598135
C11orf75,-0.568559751
KIAA1731,0.574729368
KCNC2,-0.873718206
TAF1D,1.543630691
ABTB2,0.835508095
R3HCC1L,0.302491211
AMOTL1,0.355079479
HTRA1,-0.644894775
LIPC,-0.861775506
CEP57,0.929346523
TCP11L2,-0.711299334
PASD1,-0.753033298
SPRED1,0.292873367
TMCO5A,-0.896055272
GPR176,-0.382918419
JAM3,0.194076734
IL25,-0.870072755
CMTM5,-0.466603384
GLB1L3,-0.942115796
ADAMTS15,-0.654349243
SVOP,-0.888070752
SPATA19,-0.854526566
GPT2,1.151957214
AMN,-0.729043793
RAB8B,0.228788175
IKBIP,-0.374374707
RPUSD2,0.537896755
HIF1AN,0.354698352
ZFYVE19,0.623948632
PPP1R14D,-0.749440878
SPINT1,-0.506493523
FBN1,-0.893221316
AVPR1A,-0.851185947
C16orf78,-0.526776402
DEPDC4,-0.602380361
TPTE,-0.902445448
LRTM2,-0.740611896
CKB,2.130348541
TRMT61A,-0.411504218
BTRC,0.048588054
POLL,-0.571143123
BAG5,1.47889344
DPCD,0.274314633
LARP6,2.198683703
API5,1.172721928
ASPG,-0.65269716
ZNF319,-0.410387273
HPS6,0.237204089
SENP8,-0.373756289
NOLC1,1.301958502
ALKBH3,1.055966134
COPS2,1.197635982
GABRB3,-0.908856824
SPIC,-1.043778563
TBATA,-0.792782086
SGPL1,1.407470134
FRS2,0.04277527
CCT2,3.104384719
PCBD1,1.015676396
ARIH1,0.994743998
C16orf71,-0.880768035
CLMP,-0.36463623
SCN3B,-0.845400495
COX11,1.203544908
ZNF202,0.230876074
FAM227B,-0.870044033
STXBP4,-0.627298559
CYYR1,0.917485951
CUL5,1.752574107
MYRFL,-0.589718144
WBP1L,-0.621050389
C10orf32,1.294469189
PLEKHF1,-0.660262934
TMEM100,0.249458541
ANAPC16,1.671815166
SMPD1,0.943954811
APBB1,-0.166051935
SYNPO2L,-0.950793374
NUDT13,-0.728562947
C11orf65,-0.925561984
TRIM44,1.633382442
ILK,0.662530286
TAF10,2.48046842
TPP1,-0.373787938
DCHS1,-0.396887892
NETO1,-0.641462079
MSS51,-0.647679258
CYB5A,1.05887884
USP54,-0.65566777
RAG1,-0.848104432
C11orf74,1.228887851
WDR88,-0.889148092
OR10A5,-0.838915551
OR2D2,-0.889468668
ATP9B,-0.422062899
PPFIBP2,-0.848833834
MOGAT2,-0.745844407
CYB5R2,-0.836420154
SERPINB7,-0.947313115
KIAA0355,-0.381701875
SERPINB8,0.047252932
TUB,-0.667255711
RIC3,-0.850865753
LMO1,-0.68936033
IDH3A,1.29684843
WDR72,-0.943466362
CRABP1,1.386659721
PLD4,-1.017689157
ZMAT1,1.302408948
XRRA1,-0.21935424
TRIM66,1.19567549
RNF169,1.145358425
RPL27A,-0.803294792
ST5,-0.414337227
CDYL2,-0.896397746
TMEM130,-0.584161389
PRTG,-0.690985528
CENPN,0.091777939
AKIP1,0.338728384
ATMIN,1.709532424
TMEM41B,0.646778887
LEO1,1.074401211
ZNF143,0.384190194
TMX3,-0.071065682
MFAP4,1.932089696
WEE1,1.064025113
MAPK7,0.360438084
PRKCB,2.189046078
NDST2,-0.42068282
MCM7,1.724617507
CLEC3A,-0.983660535
CCDC68,-0.889237431
CLEC4E,-0.936953943
ZNF3,0.581341323
CLEC4D,-0.877739973
ZSCAN21,1.578157996
RIMKLB,0.436950982
A2ML1,-0.816831757
BEAN1,-1.026801011
TMED3,1.141260858
SLC38A8,-0.9214774
SEC11C,0.278066762
CPLX4,-0.880341006
TMEM135,0.096061761
IQCD,-0.525036242
NDEL1,0.851013592
CENPV,2.529275231
CDH16,-0.611055157
RRAD,-0.808564609
FAM96B,2.33303878
WDR16,-0.888379995
HSP90B1,2.178366681
MC4R,-0.856150193
BLCAP,1.741875654
SERPINB12,-0.920197955
SPDYE6,-0.630921019
ATF7IP2,-0.663009244
MMP10,-0.922595004
TVP23A,-0.717211413
NGFRAP1,3.711353062
TMPRSS5,-0.804508137
COG1,1.249948945
PLEKHA7,-0.754896624
ZNF606,0.52374484
ZCCHC18,-0.463172998
B2M,3.252037225
ZNF592,-0.152453173
CASC4,-0.396614236
HTR3A,-0.891204238
NNMT,-0.317295891
ACSM1,-0.866821126
AP1G1,-0.160060066
AGBL1,-0.777114719
SLFN5,0.16801735
C16orf45,0.212455098
KIAA0430,-0.199169422
SAA3P,-0.82912481
SAAL1,1.420236223
YPEL4,-0.730410404
PPIB,2.641300805
LDHC,-0.267696574
FAM96A,0.670468388
LDHAL6A,-0.326701178
FAM111A,0.557686298
KIAA0101,1.447858064
KIF7,0.218856225
LDHD,-0.829496222
PLIN1,-0.9361963
PEX11A,0.281795896
MESP1,0.817244298
ANPEP,-0.799454994
SCNN1G,-0.330435098
RBPMS2,-0.377370446
NAV2,-0.902550524
ANKDD1A,-0.734715424
GLYATL1,-0.79830515
C18orf54,-0.492295589
DCTN5,0.121407883
TERF2IP,2.12433772
PLK1,-0.079377112
CLPX,0.757197851
GPR182,-1.037162748
ZBTB39,-0.455658919
CACNG2,-1.060751028
TAC3,-0.810542124
MYO1A,-0.821498259
CHP2,-0.834667296
TMEM194A,-0.169617605
OR4D6,-0.750501799
NAB2,0.460824817
VPS39,-0.058427037
STAT6,0.648663465
PATL1,-0.121806003
XRCC6BP1,0.702596149
STX3,-0.617164958
MRPL16,1.660376136
PIP4K2C,1.460591032
MTMR10,-0.530884365
YWHAB,2.451489741
C15orf48,-0.751167353
SCG5,-0.919016138
GREM1,-0.856416828
NYAP1,-0.514155962
TSC22D4,-0.133790616
MS4A6E,-0.829283901
MS4A14,-0.938526346
MS4A5,-1.002090272
DIS3L,-0.155837691
CCNDBP1,1.611865879
EPB42,-0.996503713
TGM6,-0.516175337
SMAD3,0.004643652
MS4A8B,-0.858497976
CCDC178,-0.779632407
MS4A15,-0.709878619
MAP1A,0.070317274
RCCD1,0.917757303
AKTIP,-0.917337423
MAPRE2,-0.604690054
EVA1C,-0.534554845
MARS,1.667956833
MBD6,-0.500164568
CNPY4,0.167996186
PDIA3,0.263261022
NUDT21,1.48753388
NAT16,-0.566808536
C15orf43,-0.904136859
NKX3-1,-0.709270308
SGSM1,-0.840003951
DUSP18,-0.592886782
TEF,-0.576160775
MEI1,-0.80162414
B4GALNT2,-0.858655664
PBX3,-0.024628138
GNGT2,-0.775563865
PHB,1.614681397
SNRPD1,1.424788716
TTC16,-0.832633238
SUN5,-0.804183627
SAMD14,-0.434275708
PIP5KL1,-0.839850987
BPIFB6,-0.851419894
TMEM92,-0.922601037
FAM102A,0.242207757
ACSF2,-0.981167187
GOLGA2,0.20233114
TRUB2,0.87599883
COQ4,-0.436600102
SLC27A4,0.858722162
URM1,0.615631077
CERCAM,-0.808451783
DOLPP1,-0.532308672
ENDOG,0.336455704
TBC1D21,-0.84077114
PRRX2,0.50251371
C15orf39,-0.464355566
ISLR2,-0.641577438
SP2,-0.661254898
PRR15L,-0.742925152
COQ7,0.490934024
GPRC5B,-0.828267337
CRK,1.125188948
C16orf92,-0.660493353
FBXO22,1.244069719
TBC1D2B,0.582095164
NOD2,-0.919909635
SNX20,-0.840802173
LOXHD1,-0.626620208
KATNAL2,-0.40408384
HDHD2,1.30274437
C17orf78,-0.844888559
ZNF91,0.756511566
CCL23,-0.987794331
IGF2,-0.747731062
RNF214,0.628529312
CDK12,0.158626984
DPEP2,-0.827739613
POP5,1.427608598
ENGASE,-0.691513237
RBFOX3,-0.842243222
ATP5L,1.857915444
CD3D,-0.961810788
TBC1D16,-0.37167195
ENTHD2,-0.12113308
MYO5B,-0.460351301
ART5,-0.855088355
STIM1,-0.332279998
RRM1,1.242669319
OR51E2,-0.849410374
